dataset,N,N_indexed,overlay_model,revocation_scope,user_type,frac,seed,p_accessible_after_revocation,score_frontier_expand_return_leakage,drift10_before_after,overlay_selected,effective_view_class_count,memory_ratio_vs_shared
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,2,False,0.0,0.009466,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,3,False,0.0,0.009684,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,4,False,0.0,0.004582,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,5,False,0.0,0.010508,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,6,False,0.0,0.007618,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,7,False,0.0,0.006594,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,8,False,0.0,0.009339,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.1,9,False,0.0,0.005662,revoked-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,0,True,0.0,0.002014,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,1,True,0.0,0.001242,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,2,True,0.0,0.001825,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,3,True,0.0,0.004223,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,4,True,0.0,0.000846,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,5,True,0.0,0.001486,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,6,True,0.0,0.001978,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,7,True,0.0,0.002229,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,8,True,0.0,0.000968,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.1,9,True,0.0,0.00175,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,0,True,0.0,0.00184,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,1,True,0.0,0.002128,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,2,True,0.0,0.002215,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,3,True,0.0,0.003008,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,4,True,0.0,0.003905,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,5,True,0.0,0.001584,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,6,True,0.0,0.001149,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,7,True,0.0,0.00291,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,8,True,0.0,0.001251,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.1,9,True,0.0,0.002935,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,0,True,0.0,0.001879,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,1,True,0.0,0.001002,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,2,True,0.0,0.003355,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,3,True,0.0,0.001458,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,4,True,0.0,0.002297,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,5,True,0.0,0.000892,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,6,True,0.0,0.0,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,7,True,0.0,0.001737,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,8,True,0.0,0.003656,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,9,True,0.0,0.001178,own-effective-view,68,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,0,False,0.0,0.009312,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,1,False,0.0,0.00613,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,2,False,0.0,0.01177,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,3,False,0.0,0.009184,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,4,False,0.0,0.009892,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,5,False,0.0,0.009052,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,6,False,0.0,0.008033,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,7,False,0.0,0.008626,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,8,False,0.0,0.008759,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.2,9,False,0.0,0.01198,revoked-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,0,True,0.0,0.002344,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,1,True,0.0,0.002984,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,2,True,0.0,0.001263,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,3,True,0.0,0.002574,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,4,True,0.0,0.001813,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,5,True,0.0,0.000933,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,6,True,0.0,0.001459,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,7,True,0.0,0.001803,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,8,True,0.0,0.003054,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.2,9,True,0.0,0.002332,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,0,True,0.0,0.000965,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,1,True,0.0,0.001905,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,2,True,0.0,0.003622,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,3,True,0.0,0.002682,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,4,True,0.0,0.002696,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,5,True,0.0,0.004608,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,6,True,0.0,0.001785,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,7,True,0.0,0.001637,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,8,True,0.0,0.001597,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.2,9,True,0.0,0.001008,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,0,True,0.0,0.001684,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,1,True,0.0,0.003151,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,2,True,0.0,0.003284,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,3,True,0.0,0.00276,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,4,True,0.0,0.002799,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,5,True,0.0,0.000535,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,6,True,0.0,0.001056,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,7,True,0.0,0.002999,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,8,True,0.0,0.00061,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,9,True,0.0,0.002155,own-effective-view,108,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,0,False,0.0,0.012596,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,1,False,0.0,0.008786,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,2,False,0.0,0.007771,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,3,False,0.0,0.014462,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,4,False,0.0,0.012321,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,5,False,0.0,0.006025,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,6,False,0.0,0.013845,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,7,False,0.0,0.013042,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,8,False,0.0,0.01207,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.3,9,False,0.0,0.010359,revoked-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,0,True,0.0,0.001564,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,1,True,0.0,0.002656,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,2,True,0.0,0.001679,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,3,True,0.0,0.002909,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,4,True,0.0,0.000492,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,5,True,0.0,0.003882,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,6,True,0.0,0.001042,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,7,True,0.0,0.002843,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,8,True,0.0,0.002336,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.3,9,True,0.0,0.002525,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,0,True,0.0,0.003082,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,1,True,0.0,0.003401,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,2,True,0.0,0.005385,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,3,True,0.0,0.0,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,4,True,0.0,0.002137,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,5,True,0.0,0.003811,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,6,True,0.0,0.003517,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,7,True,0.0,0.002253,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,8,True,0.0,0.001928,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.3,9,True,0.0,0.002375,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,0,True,0.0,0.002546,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,1,True,0.0,0.003622,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,2,True,0.0,0.00281,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,3,True,0.0,0.001508,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,4,True,0.0,0.003277,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,5,True,0.0,0.00055,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,6,True,0.0,0.001962,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,7,True,0.0,0.00144,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,8,True,0.0,0.003601,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.3,9,True,0.0,0.002181,own-effective-view,148,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,0,False,0.0,0.014175,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,1,False,0.0,0.013353,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,2,False,0.0,0.013525,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,3,False,0.0,0.011382,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,4,False,0.0,0.014372,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,5,False,0.0,0.010375,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,6,False,0.0,0.011417,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,7,False,0.0,0.010518,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,8,False,0.0,0.010941,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.4,9,False,0.0,0.013223,revoked-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,0,True,0.0,0.002491,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,1,True,0.0,0.00269,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,2,True,0.0,0.000873,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,3,True,0.0,0.002612,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,4,True,0.0,0.002561,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,5,True,0.0,0.001006,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,6,True,0.0,0.002457,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,7,True,0.0,0.002215,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,8,True,0.0,0.002065,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,same_role_still_authorized,0.4,9,True,0.0,0.002082,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,0,True,0.0,0.004662,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,1,True,0.0,0.003965,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,2,True,0.0,0.002932,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,3,True,0.0,0.003243,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,4,True,0.0,0.002639,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,5,True,0.0,0.003018,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,6,True,0.0,0.001566,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,7,True,0.0,0.003554,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,8,True,0.0,0.003382,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,different_role_still_authorized,0.4,9,True,0.0,0.002772,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,0,True,0.0,0.003264,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,1,True,0.0,0.001653,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,2,True,0.0,0.003139,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,3,True,0.0,0.001948,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,4,True,0.0,0.002118,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,5,True,0.0,0.003811,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,6,True,0.0,0.001529,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,7,True,0.0,0.002078,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,8,True,0.0,0.004072,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.4,9,True,0.0,0.002888,own-effective-view,188,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,0,False,0.0,0.015832,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,1,False,0.0,0.015773,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,2,False,0.0,0.013822,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,3,False,0.0,0.016325,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,4,False,0.0,0.012292,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,5,False,0.0,0.014698,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,6,False,0.0,0.012733,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,7,False,0.0,0.010453,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,8,False,0.0,0.011048,revoked-effective-view,228,1.0
MS-MARCO-RBAC,8000000,8000000,per-effective-view-overlay,user-level-within-same-role,revoked_user,0.5,9,False,0.0,0.017423,revoked-effective-view,228,1.0
